"participant-ID","male","av/car","perspective","scenario","numb_childrenL","numb_adultL","numb_adultR","left_first","selected_option","difficulty_of_decision","response_time1","response_time2"
"PFH05","False","False","2","3","0","2","0","True","Ersteres","18","5.642838","4.018448"
"PFH05","False","False","2","1","0","2","4","False","Zweiteres","20","1.866638","4.007629"
"PFH05","False","False","2","0","2","1","5","True","Zweiteres","0","4.786377","3.099243"
"PFH05","False","False","2","2","0","2","0","False","Zweiteres","24","3.028168","3.562469"
"PFH05","False","False","2","0","1","1","3","True","Zweiteres","29","7.373077","8.230164"
"PFH05","False","False","2","1","0","1","2","False","Zweiteres","61","1.452026","2.958923"
"KGG05","True","True","2","0","0","1","5","True","Ersteres","100","24.39008","10.38142"
"KGG05","True","True","2","0","0","0","1","True","Ersteres","100","8.423981","2.779449"
"KGG05","True","True","2","0","1","1","3","False","Zweiteres","100","16.41061","3.340027"
"KGG05","True","True","2","1","0","1","2","True","Zweiteres","100","2.633331","1.745148"
"KGG05","True","True","2","0","2","1","5","True","Ersteres","100","5.546967","1.746643"
"KGG05","True","True","2","1","0","2","4","True","Zweiteres","100","9.670959","1.688171"
"KGG05","True","True","2","3","0","2","0","True","Zweiteres","100","7.416016","2.725891"
"KGG05","True","True","2","2","0","2","0","False","Zweiteres","100","1.876709","2.312073"
"AGM10","False","True","3","0","0","1","5","True","Ersteres","100","7.433899","13.27431"
"AGM10","False","True","3","0","0","0","1","False","Zweiteres","100","1.488007","2.085938"
"AGM10","False","True","3","1","0","1","2","True","Ersteres","71","10.62689","10.76251"
"AGM10","False","True","3","0","2","1","5","True","Zweiteres","14","67.99582","7.265778"
"AGM10","False","True","3","0","1","1","3","False","Zweiteres","32","19.46533","3.041809"
"AGM10","False","True","3","3","0","2","0","False","Zweiteres","0","1.161499","6.522827"
"AGM10","False","True","3","1","0","2","4","True","Ersteres","75","1.61084","3.795898"
"AGM10","False","True","3","2","0","2","0","True","Ersteres","25","24.99487","1.86792"
"ESW04","False","False","3","0","0","1","5","True","Ersteres","89","13.71057","12.61636"
"ESW04","False","False","3","0","0","0","1","True","Ersteres","98","8.612839","11.29172"
"ESW04","False","False","3","0","2","1","5","False","Ersteres","57","28.15619","16.40021"
"ESW04","False","False","3","0","1","1","3","True","Zweiteres","67","12.30377","24.7912"
"ESW04","False","False","3","3","0","2","0","False","Ersteres","49","42.34467","16.05096"
"ESW04","False","False","3","1","0","1","2","True","Ersteres","98","10.76935","9.59314"
"ESW04","False","False","3","2","0","2","0","False","Ersteres","3","38.88025","4.212769"
"ESW04","False","False","3","1","0","2","4","False","Zweiteres","83","9.793518","4.660034"
"HGP03","True","True","1","0","0","1","5","True","Zweiteres","0","16.27698","5.593269"
"HGP03","True","True","1","0","0","0","1","False","Zweiteres","100","6.979065","3.274384"
"HGP03","True","True","1","2","0","2","0","True","Ersteres","38","6.132217","4.277908"
"HGP03","True","True","1","0","1","1","3","False","Ersteres","0","2.249786","1.268707"
"HGP03","True","True","1","1","0","1","2","True","Zweiteres","0","1.418671","1.239685"
"HGP03","True","True","1","0","2","1","5","False","Zweiteres","30","1.149414","2.391388"
"HGP03","True","True","1","3","0","2","0","False","Ersteres","27","2.77533","1.793213"
"HGP03","True","True","1","1","0","2","4","True","Zweiteres","0","1.398743","1.572388"
"CKG07","True","False","3","0","0","1","5","False","Zweiteres","59","6.367828","5.42746"
"CKG07","True","False","3","0","0","0","1","True","Ersteres","100","3.606171","5.251495"
"CKG07","True","False","3","2","0","2","0","False","Zweiteres","1","14.50378","2.809509"
"CKG07","True","False","3","1","0","1","2","True","Ersteres","68","1.574738","2.926697"
"CKG07","True","False","3","1","0","2","4","True","Ersteres","39","1.987732","5.462463"
"CKG07","True","False","3","0","1","1","3","True","Zweiteres","36","4.493286","3.012878"
"CKG07","True","False","3","3","0","2","0","True","Zweiteres","69","1.147644","3.018677"
"CKG07","True","False","3","0","2","1","5","True","Ersteres","22","4.619263","1.805298"
"RZG09","False","False","2","0","0","1","5","False","Zweiteres","35","18.42493","22.73569"
"RZG09","False","False","2","0","0","0","1","True","Ersteres","53","5.955139","4.153503"
"RZG09","False","False","2","1","0","1","2","True","Ersteres","50","7.674866","1.350525"
"RZG09","False","False","2","0","1","1","3","True","Zweiteres","71","1.628174","1.645081"
"RZG09","False","False","2","2","0","2","0","True","Zweiteres","50","6.190186","1.383301"
"RZG09","False","False","2","3","0","2","0","False","Zweiteres","50","6.549561","1.179321"
"RZG09","False","False","2","0","2","1","5","True","Zweiteres","50","1.339417","1.028015"
"RZG09","False","False","2","1","0","2","4","False","Zweiteres","50","1.407104","2.425049"
"TLN07","True","True","1","0","0","1","5","True","Ersteres","79","9.036942","2.970245"
"TLN07","True","True","1","0","0","0","1","True","Ersteres","100","3.410004","1.917999"
"TLN07","True","True","1","2","0","2","0","False","Ersteres","36","11.1994","3.444122"
"TLN07","True","True","1","0","2","1","5","True","Ersteres","58","2.292297","1.673096"
"TLN07","True","True","1","0","1","1","3","True","Ersteres","65","1.574249","0.9719849"
"TLN07","True","True","1","1","0","2","4","True","Ersteres","78","2.003174","1.930481"
"TLN07","True","True","1","1","0","1","2","False","Zweiteres","78","1.070496","0.8170776"
"TLN07","True","True","1","3","0","2","0","True","Zweiteres","80","1.469666","1.367432"
"SSF12","True","False","0","0","0","1","5","False","Zweiteres","100","10.59634","5.521667"
"SSF12","True","False","0","0","0","0","1","False","Zweiteres","100","3.600861","1.695557"
"SSF12","True","False","0","0","2","1","5","False","Ersteres","79","4.684814","6.484894"
"SSF12","True","False","0","2","0","2","0","True","Ersteres","79","5.312317","7.834442"
"SSF12","True","False","0","3","0","2","0","False","Ersteres","100","4.819336","1.820251"
"SSF12","True","False","0","1","0","1","2","False","Zweiteres","100","7.624084","1.322937"
"SSF12","True","False","0","1","0","2","4","False","Zweiteres","100","2.723083","1.610779"
"SSF12","True","False","0","0","1","1","3","True","Zweiteres","85","5.484314","1.887695"
"MRH11","True","True","0","0","0","1","5","False","Zweiteres","66","5.208725","6.451904"
"MRH11","True","True","0","0","0","0","1","True","Ersteres","96","7.160217","2.725113"
"MRH11","True","True","0","2","0","2","0","True","Zweiteres","1","13.88309","3.005585"
"MRH11","True","True","0","0","2","1","5","False","Ersteres","10","5.391327","3.679138"
"MRH11","True","True","0","3","0","2","0","True","Zweiteres","62","2.879333","8.379364"
"MRH11","True","True","0","1","0","1","2","False","Zweiteres","49","3.291595","7.565216"
"MRH11","True","True","0","1","0","2","4","True","Ersteres","47","2.103821","8.016235"
"MRH11","True","True","0","0","1","1","3","False","Zweiteres","5","6.024963","4.385437"
"SHE11","False","False","0","0","0","1","5","False","Zweiteres","31","11.50784","13.73596"
"SHE11","False","False","0","0","0","0","1","False","Zweiteres","87","21.20242","3.684128"
"SHE11","False","False","0","0","2","1","5","False","Ersteres","69","2.802399","5.062164"
"SHE11","False","False","0","1","0","1","2","False","Zweiteres","31","3.201904","1.891693"
"SHE11","False","False","0","0","1","1","3","True","Zweiteres","35","10.26666","2.344696"
"SHE11","False","False","0","3","0","2","0","False","Ersteres","65","4.0625","1.824341"
"SHE11","False","False","0","1","0","2","4","True","Ersteres","77","3.147614","2.662079"
"SHE11","False","False","0","2","0","2","0","False","Zweiteres","14","11.61627","2.726196"
"ULB06","True","True","0","0","0","1","5","False","Zweiteres","90","5.496857","3.113747"
"ULB06","True","True","0","0","0","0","1","False","Zweiteres","100","6.975998","1.892838"
"ULB06","True","True","0","2","0","2","0","False","Zweiteres","82","2.361084","4.497269"
"ULB06","True","True","0","1","0","2","4","False","Zweiteres","100","1.248199","1.421387"
"ULB06","True","True","0","0","1","1","3","False","Ersteres","50","3.268097","1.88089"
"ULB06","True","True","0","0","2","1","5","True","Zweiteres","65","1.931763","1.709625"
"ULB06","True","True","0","1","0","1","2","False","Zweiteres","92","2.026062","2.240845"
"ULB06","True","True","0","3","0","2","0","True","Zweiteres","0","1.868347","1.303894"
"SHW08","False","True","3","0","0","1","5","True","Ersteres","100","14.53005","10.65799"
"SHW08","False","True","3","0","0","0","1","True","Ersteres","100","5.672211","1.565796"
"SHW08","False","True","3","1","0","2","4","False","Zweiteres","100","5.739609","2.905823"
"SHW08","False","True","3","2","0","2","0","False","Zweiteres","100","18.01431","7.899689"
"SHW08","False","True","3","1","0","1","2","True","Ersteres","100","6.70343","2.991943"
"SHW08","False","True","3","3","0","2","0","False","Ersteres","100","3.730133","2.022278"
"SHW08","False","True","3","0","2","1","5","True","Zweiteres","100","25.52148","1.68811"
"SHW08","False","True","3","0","1","1","3","True","Zweiteres","100","3.485596","1.808838"
"RGH10","True","True","0","0","0","1","5","False","Zweiteres","67","15.98094","5.610336"
"RGH10","True","True","0","0","0","0","1","False","Zweiteres","100","5.738144","1.533432"
"RGH10","True","True","0","3","0","2","0","True","Zweiteres","73","15.60356","18.83305"
"RGH10","True","True","0","1","0","2","4","False","Zweiteres","89","9.248657","6.891632"
"RGH10","True","True","0","0","1","1","3","True","Ersteres","70","9.521179","7.054718"
"RGH10","True","True","0","2","0","2","0","True","Zweiteres","59","9.826172","6.50412"
"RGH10","True","True","0","1","0","1","2","True","Ersteres","68","12.01428","7.623962"
"RGH10","True","True","0","0","2","1","5","True","Ersteres","71","7.522888","5.501038"
"GKR01","True","False","1","0","0","1","5","True","Ersteres","100","6.681541","4.319649"
"GKR01","True","False","1","0","0","0","1","False","Zweiteres","100","3.107895","2.454666"
"GKR01","True","False","1","0","1","1","3","True","Ersteres","73","3.181839","5.552933"
"GKR01","True","False","1","2","0","2","0","False","Ersteres","3","3.745697","4.766449"
"GKR01","True","False","1","3","0","2","0","False","Ersteres","65","3.425842","11.65353"
"GKR01","True","False","1","0","2","1","5","False","Zweiteres","31","2.130127","3.745026"
"GKR01","True","False","1","1","0","1","2","False","Zweiteres","65","1.869476","5.55838"
"GKR01","True","False","1","1","0","2","4","True","Ersteres","95","1.986755","3.843994"
"LLH06","True","False","3","0","0","1","5","False","Zweiteres","97","15.83575","13.0043"
"LLH06","True","False","3","0","0","0","1","True","Ersteres","100","9.028076","2.20874"
"LLH06","True","False","3","3","0","2","0","False","Zweiteres","8","41.74731","4.997925"
"LLH06","True","False","3","1","0","2","4","True","Ersteres","23","15.25824","3.842102"
"LLH06","True","False","3","0","2","1","5","True","Zweiteres","66","2.952393","5.581238"
"LLH06","True","False","3","2","0","2","0","False","Ersteres","32","4.308594","4.638367"
"LLH06","True","False","3","1","0","1","2","False","Ersteres","100","6.126465","4.987427"
"LLH06","True","False","3","0","1","1","3","False","Ersteres","94","2.482666","5.93927"
"BFL08","True","True","1","0","0","1","5","False","Zweiteres","100","13.8548","3.604736"
"BFL08","True","True","1","0","0","0","1","True","Ersteres","100","3.982605","2.920258"
"BFL08","True","True","1","3","0","2","0","False","Zweiteres","84","11.14227","6.282562"
"BFL08","True","True","1","0","1","1","3","False","Ersteres","36","14.45905","7.869476"
"BFL08","True","True","1","2","0","2","0","False","Zweiteres","64","15.94928","13.50543"
"BFL08","True","True","1","1","0","1","2","False","Ersteres","64","3.178284","6.494812"
"BFL08","True","True","1","1","0","2","4","False","Ersteres","50","2.266296","2.75"
"BFL08","True","True","1","0","2","1","5","True","Zweiteres","22","6.104248","3.201721"
"HZM07","False","False","0","0","0","1","5","False","Zweiteres","100","6.055634","2.489113"
"HZM07","False","False","0","0","0","0","1","False","Zweiteres","100","1.289886","1.537735"
"HZM07","False","False","0","0","2","1","5","False","Zweiteres","23","4.877884","1.477539"
"HZM07","False","False","0","0","1","1","3","False","Zweiteres","15","1.714966","1.099899"
"HZM07","False","False","0","1","0","2","4","False","Zweiteres","100","0.6332703","1.667603"
"HZM07","False","False","0","2","0","2","0","False","Zweiteres","75","1.933289","5.26001"
"HZM07","False","False","0","3","0","2","0","False","Ersteres","100","1.314758","1.717163"
"HZM07","False","False","0","1","0","1","2","False","Zweiteres","87","0.6537781","1.312103"
"KNB10","True","True","3","0","0","1","5","False","Zweiteres","86","11.32367","13.10445"
"KNB10","True","True","3","0","0","0","1","False","Zweiteres","100","4.050003","2.64064"
"KNB10","True","True","3","1","0","1","2","False","Zweiteres","84","1.822144","2.813065"
"KNB10","True","True","3","0","1","1","3","True","Zweiteres","50","4.52533","2.578003"
"KNB10","True","True","3","0","2","1","5","False","Zweiteres","40","4.405701","3.871124"
"KNB10","True","True","3","2","0","2","0","False","Ersteres","23","7.091797","2.569977"
"KNB10","True","True","3","3","0","2","0","False","Ersteres","98","2.82959","5.402649"
"KNB10","True","True","3","1","0","2","4","False","Zweiteres","73","1.673462","2.627045"
"NRL06","True","False","1","0","0","1","5","True","Ersteres","100","7.260567","5.685295"
"NRL06","True","False","1","0","0","0","1","False","Zweiteres","78","5.385284","11.59282"
"NRL06","True","False","1","3","0","2","0","False","Ersteres","11","2.522018","3.755539"
"NRL06","True","False","1","1","0","2","4","True","Ersteres","65","2.194336","1.793304"
"NRL06","True","False","1","1","0","1","2","False","Ersteres","64","2.627441","1.371277"
"NRL06","True","False","1","0","1","1","3","False","Ersteres","70","1.709198","2.825745"
"NRL06","True","False","1","0","2","1","5","True","Zweiteres","65","2.644623","5.822113"
"NRL06","True","False","1","2","0","2","0","True","Zweiteres","55","1.972961","6.705872"
"MLR09","False","True","1","0","0","1","5","True","Ersteres","100","8.767174","5.697525"
"MLR09","False","True","1","0","0","0","1","False","Zweiteres","100","4.283997","3.356064"
"MLR09","False","True","1","1","0","1","2","True","Ersteres","100","3.355804","3.211914"
"MLR09","False","True","1","3","0","2","0","True","Ersteres","10","18.58026","3.423981"
"MLR09","False","True","1","1","0","2","4","False","Zweiteres","85","1.860016","1.569031"
"MLR09","False","True","1","0","2","1","5","True","Zweiteres","15","2.416534","3.257629"
"MLR09","False","True","1","2","0","2","0","False","Ersteres","0","10.63925","2.295166"
"MLR09","False","True","1","0","1","1","3","True","Ersteres","20","11.75476","1.894592"
"MNM08","False","True","2","0","0","1","5","True","Ersteres","47","9.441254","8.229355"
"MNM08","False","True","2","0","0","0","1","True","Ersteres","100","6.946655","3.608582"
"MNM08","False","True","2","2","0","2","0","False","Ersteres","21","6.107361","13.01529"
"MNM08","False","True","2","1","0","1","2","False","Ersteres","48","7.57724","9.088348"
"MNM08","False","True","2","3","0","2","0","False","Ersteres","50","10.34143","8.74884"
"MNM08","False","True","2","1","0","2","4","True","Ersteres","27","11.91235","10.51648"
"MNM08","False","True","2","0","2","1","5","True","Zweiteres","77","2.124939","3.204041"
"MNM08","False","True","2","0","1","1","3","True","Zweiteres","68","5.889954","2.308411"
"GFK09","True","False","3","0","0","1","5","True","Ersteres","93","22.47531","12.63141"
"GFK09","True","False","3","0","0","0","1","False","Zweiteres","100","15.46191","4.867157"
"GFK09","True","False","3","2","0","2","0","True","Zweiteres","10","43.73175","4.711792"
"GFK09","True","False","3","3","0","2","0","False","Ersteres","52","5.254272","9.188293"
"GFK09","True","False","3","1","0","1","2","True","Zweiteres","75","4.108093","7.218079"
"GFK09","True","False","3","1","0","2","4","True","Zweiteres","76","2.990601","4.560425"
"GFK09","True","False","3","0","2","1","5","False","Ersteres","0","2.829651","7.279785"
"GFK09","True","False","3","0","1","1","3","False","Ersteres","50","3.621338","9.280212"
"IRD09","False","True","3","0","0","1","5","False","Zweiteres","30","25.27852","7.403854"
"IRD09","False","True","3","0","0","0","1","False","Zweiteres","73","6.860565","2.119507"
"IRD09","False","True","3","1","0","1","2","False","Zweiteres","20","1.037354","3.351776"
"IRD09","False","True","3","2","0","2","0","True","Zweiteres","73","1.16272","2.14389"
"IRD09","False","True","3","1","0","2","4","False","Zweiteres","7","18.18945","2.641876"
"IRD09","False","True","3","0","1","1","3","False","Zweiteres","37","1.024475","2.213989"
"IRD09","False","True","3","3","0","2","0","False","Ersteres","72","1.34314","2.197388"
"IRD09","False","True","3","0","2","1","5","False","Zweiteres","42","1.730713","2.22345"
"UDO10","False","False","3","0","0","1","5","True","Zweiteres","100","3.711388","3.370583"
"UDO10","False","False","3","0","0","0","1","True","Zweiteres","84","1.807358","1.967972"
"UDO10","False","False","3","2","0","2","0","False","Ersteres","37","5.248611","1.553879"
"UDO10","False","False","3","3","0","2","0","True","Zweiteres","41","3.511917","1.760239"
"UDO10","False","False","3","0","2","1","5","False","Ersteres","29","2.042572","2.927979"
"UDO10","False","False","3","1","0","2","4","False","Zweiteres","39","2.815033","1.865021"
"UDO10","False","False","3","0","1","1","3","False","Ersteres","38","2.496246","1.066895"
"UDO10","False","False","3","1","0","1","2","True","Ersteres","57","1.642853","2.031921"
